y,e,z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10
2.0214511595,0,-0.091657679,2,1,1,1,0,0,1,2,1,2
-2.35390548,1,-1.990113559,2,2,2,2,0,2,1,2,0,1
-1.007129903,1,-0.825203601,2,1,1,2,0,0,1,1,1,1
-0.547579185,0,-0.098019642,1,2,0,0,1,2,1,2,0,1
1.3534857141,0,-0.558574979,1,2,2,1,2,0,1,1,0,2
0.1532337181,1,0.6541173525,2,0,1,0,1,1,0,1,2,0
1.5820343531,1,0.7657199048,1,1,1,0,2,0,2,1,1,0
-0.447578319,0,0.9197925845,1,0,1,1,2,1,2,1,2,1
1.3688898992,1,0.9095255623,1,2,0,2,1,2,1,1,1,2
-0.316357603,0,0.4684618809,0,2,0,1,0,0,2,1,1,1
-1.227197956,1,-1.451784689,1,0,1,1,2,1,1,1,2,1
0.0022599698,1,-1.496847835,0,1,1,1,0,2,0,2,1,0
0.7213957149,1,0.2664986111,0,1,2,0,1,1,1,1,1,0
0.5063798916,1,0.1766885207,0,2,1,0,1,2,0,2,2,2
-0.796382633,0,-1.410275144,1,0,1,1,1,2,2,2,0,2
1.3766514057,1,1.1942520626,1,2,0,1,1,1,1,1,1,0
-0.571646743,0,-1.023937042,0,0,0,2,1,0,0,1,1,2
1.1850672822,0,-0.391046914,0,2,1,1,2,0,0,2,1,1
0.3446776415,0,-0.887982183,2,0,0,0,2,1,0,1,1,1
1.0404912652,1,0.3173994765,0,1,0,0,2,2,0,0,1,1
-2.11916193,0,-0.902482383,1,2,1,1,2,2,1,0,1,0
3.7369083442,1,0.9169334606,1,1,2,2,0,0,1,0,1,0
0.2846179566,0,-0.730408611,2,0,1,1,2,2,0,2,2,1
0.1375305061,1,0.1460802111,1,1,1,1,1,1,1,2,1,1
-0.172096343,0,-0.216965722,1,0,1,1,0,1,1,1,1,1
1.4467974707,0,-0.354341201,1,2,0,2,2,1,1,0,1,2
-2.423631067,1,-2.80352371,1,1,2,2,1,2,1,1,0,1
1.5142853163,0,0.7928097927,1,2,2,2,1,1,2,1,0,1
-1.232489307,0,-0.350609621,2,1,2,1,1,2,1,1,0,1
-2.475594072,0,-0.439216584,1,1,1,0,1,1,2,1,1,1
-1.659395435,1,-1.42214075,2,0,0,2,1,1,1,2,2,1
0.6416505335,0,-0.049905012,2,1,0,0,1,1,2,1,1,0
4.9509303781,0,1.5651101628,2,1,2,2,2,1,1,1,0,0
-1.115673869,1,-1.871422592,0,1,1,1,0,0,1,1,0,1
-1.058736905,1,0.1486381316,2,1,0,2,2,1,1,1,0,2
-1.30346445,0,-1.289026397,0,1,0,2,1,1,0,0,1,2
-0.812341588,0,1.0567404907,0,0,1,0,0,2,0,1,2,1
0.8087170424,0,0.5238579388,1,1,0,2,1,2,0,0,0,2
1.7537217046,0,-0.067947349,1,1,1,0,2,2,1,1,1,0
2.6595306083,0,1.7170585759,2,1,1,0,2,2,1,2,1,1
0.5294341197,1,0.3639312163,1,1,1,2,2,0,1,0,1,0
0.0426446747,0,-1.60268004,0,0,1,2,0,1,2,2,1,1
0.564281112,0,1.4364282777,1,1,2,0,1,1,1,1,1,0
4.3968866737,1,1.8603441234,1,0,1,1,2,2,1,0,1,2
-1.097739931,1,0.4810900603,1,2,0,1,1,0,1,2,0,2
0.9703826915,1,0.3162459259,1,2,0,0,1,1,1,0,2,2
3.5257471589,0,0.449897024,2,1,2,1,2,2,1,0,1,2
-0.61812762,1,-0.267336934,2,1,2,0,1,0,0,1,1,2
1.0968457597,0,0.796069257,1,2,2,1,1,1,2,2,1,1
1.7287452309,1,0.5261698594,2,1,2,1,1,0,1,2,1,1
0.7906055231,1,0.636603254,2,0,1,1,0,1,1,0,2,1
1.876001541,1,0.0027423487,0,0,1,1,1,1,1,0,1,1
1.7741306585,1,0.5568615914,2,0,0,1,2,2,1,1,1,0
-0.151216143,1,0.2270973694,2,1,2,1,1,1,2,1,1,0
-0.126418025,1,-2.298409034,2,1,0,2,2,1,2,1,1,1
0.5170232708,1,1.7111393512,2,1,1,1,1,1,1,2,1,0
2.2816971296,1,1.4949960364,1,1,0,0,2,0,2,2,0,0
-0.000358771,1,0.3459804233,2,1,2,0,1,2,1,0,1,1
-1.213497076,0,0.4266034778,1,2,2,0,1,2,0,1,1,1
0.8084828622,1,-0.607785032,0,2,0,2,0,0,1,1,0,2
-0.661054818,1,0.9026321591,2,1,1,1,1,1,0,0,1,1
3.1816867166,1,0.2418508166,1,1,1,1,1,1,0,1,0,1
0.4467123508,1,-0.192768461,0,1,1,1,1,1,1,0,1,2
-2.13820812,0,-0.882409781,1,0,1,2,1,0,1,1,1,2
-0.377196866,0,0.0787730995,1,1,1,0,1,1,2,2,2,0
1.8207264873,1,-0.421499835,1,0,0,1,0,0,1,2,1,0
-0.804488893,1,-0.369562408,2,1,0,1,2,1,1,2,1,1
1.2268530482,1,-1.990498645,1,2,2,0,0,1,1,1,2,1
-0.709673482,0,-0.504100815,0,2,1,0,2,1,1,1,1,1
1.0552395124,1,-1.085760503,1,2,1,1,2,0,1,2,0,2
-1.489934459,0,-1.682161281,0,2,2,0,1,2,2,2,0,1
0.6767566617,1,0.2162357145,0,2,0,1,1,1,0,2,2,1
0.7439188918,1,-1.342606813,1,2,1,2,2,2,1,2,1,1
1.2331657478,0,0.9234944826,1,2,0,0,0,1,1,1,1,2
-0.61399948,0,0.6890284625,1,1,1,0,0,1,1,2,2,0
-2.676030641,1,-2.710533139,2,2,2,1,0,2,1,0,2,2
-2.079941138,0,-2.335789573,1,1,1,2,1,0,1,0,1,1
1.54617671,1,0.612764536,1,0,2,1,2,1,2,1,1,2
-0.354521033,0,-0.459699197,2,1,1,1,0,2,0,1,2,1
1.1006802497,1,-0.28372927,1,1,1,1,1,1,1,1,1,2
-0.529458427,0,-0.91299449,1,1,1,1,1,1,1,0,2,0
2.1695702235,0,1.2002325289,1,1,0,2,0,2,1,0,0,0
1.2702115855,0,-0.166802906,1,0,0,2,0,1,2,0,2,1
0.9246255676,0,0.5217515922,1,1,2,1,1,1,1,1,2,1
-0.193608501,0,-0.416398157,0,1,1,0,2,0,1,2,2,2
0.4410324018,0,0.686090616,1,1,1,1,1,0,1,1,0,0
2.0994838925,1,2.1646619434,1,1,0,1,0,1,0,2,2,1
2.5919459835,0,1.9671902197,2,1,1,1,1,2,2,1,1,1
0.853565382,1,-0.102337487,0,1,1,2,1,1,1,2,1,0
-2.993417461,0,-3.13913899,0,1,1,0,2,0,0,1,1,0
0.1646852743,0,-0.022600705,0,2,1,1,1,0,1,2,0,0
1.5394892273,0,-0.331860551,1,1,1,1,1,1,1,1,1,0
1.1471694761,0,0.6098674413,0,1,0,1,1,2,1,1,1,0
-0.375012795,0,-1.536106506,2,2,1,1,2,2,1,1,1,0
1.4039252973,1,1.526739493,2,1,2,2,0,1,2,0,1,1
0.7805269152,0,-1.190552477,1,0,1,1,2,1,2,1,1,2
-0.497495272,1,-0.680591036,1,1,1,0,1,1,1,2,1,1
3.9255092761,0,0.950115561,2,2,2,1,1,2,2,1,1,2
0.3209749007,0,-1.011038986,1,1,2,2,1,1,0,2,1,2
-0.500384298,1,-1.201128651,1,1,1,0,2,0,1,1,2,1
1.105756363,0,-0.287894862,1,1,1,1,1,1,2,0,0,1
0.9671041353,0,-1.300755845,0,1,1,1,2,2,1,2,1,2
0.479528768,0,-0.107760632,2,0,2,1,2,1,0,2,1,1
2.1483892208,1,-0.221243901,0,2,2,1,2,1,1,2,2,2
2.316861734,1,0.942028009,2,0,2,1,0,1,1,2,1,2
-1.156905229,0,-0.342603154,0,1,0,1,1,0,1,0,1,2
-0.260551024,0,-0.297437131,2,1,2,1,0,1,2,2,0,1
0.5514993125,0,-0.970282536,1,0,2,2,1,0,1,1,1,1
-1.686395028,1,-2.032852732,1,2,2,2,1,0,1,2,1,2
0.6739271796,1,1.2604199779,1,1,1,1,0,2,0,1,1,1
-0.104512387,0,-0.742604188,1,1,0,2,1,0,1,0,1,2
-0.054878493,1,-0.17283107,1,1,0,1,1,2,0,2,2,1
0.601523617,1,0.8529854411,2,1,0,2,1,2,1,1,1,1
-0.370847032,0,-1.100216788,1,1,1,1,1,1,1,1,0,1
4.1297600932,1,1.4277708603,0,0,2,1,2,2,1,1,2,0
3.2034366969,1,1.2697769092,1,1,1,2,2,0,2,0,2,0
-0.716792817,1,-1.481842834,1,1,2,1,0,0,1,2,1,2
-1.554948626,1,-1.200892949,1,0,1,2,1,1,2,1,1,1
0.1172274327,1,0.2680914595,2,2,1,0,0,2,0,2,1,1
4.0915248508,1,2.0602672198,0,1,1,1,2,2,2,1,0,1
0.244121571,1,-1.136289212,1,1,1,1,2,0,1,1,1,2
0.9689061924,0,1.1996209421,1,0,0,0,1,2,2,1,0,2
1.6800956583,0,-1.203600582,1,1,1,0,2,1,1,2,0,1
-1.637907786,0,-2.060842462,1,1,2,1,1,1,2,0,1,0
-0.190777496,1,-0.672519555,1,1,1,2,1,2,0,2,2,1
-1.40891466,0,-1.250563242,1,0,0,1,2,0,1,2,1,1
2.1441617651,1,1.5149898934,1,1,2,2,1,0,1,0,1,0
2.7285401837,1,1.6782026124,2,1,1,1,1,2,2,1,1,1
1.3748873359,0,0.7102448658,1,1,2,1,1,0,1,1,0,1
2.5839172282,1,1.7250894793,1,1,1,1,0,1,1,1,2,0
0.845553228,0,0.3058654142,1,1,2,2,0,0,1,0,0,0
1.1993813265,1,1.2873049324,1,1,1,2,1,1,2,1,1,1
2.8407528789,0,1.8103656725,1,1,2,1,0,1,1,0,0,1
-0.7556199,0,-0.613524244,1,1,1,1,1,2,2,2,0,1
0.3549828457,0,-1.617559315,1,0,0,0,0,1,2,1,0,1
1.3909384676,1,0.1646039689,0,0,0,2,0,2,0,1,1,1
-1.152271732,0,-1.171258551,1,2,2,0,1,1,2,0,0,2
2.0645804244,0,1.2022008697,1,1,0,2,0,2,1,1,1,1
2.2970334847,1,0.5957290525,1,1,1,1,2,0,1,1,2,2
0.6184034207,1,1.1056179409,1,1,2,1,1,1,2,1,1,2
1.4805136499,1,0.5613445938,0,0,1,1,1,2,1,1,2,1
-0.606852554,1,-0.582704839,2,1,2,1,2,0,2,2,1,1
0.7040262943,1,2.0445862984,2,2,1,1,1,0,0,1,1,2
0.388009976,0,-0.953217653,2,2,2,0,0,1,1,0,2,2
1.4210778193,0,-0.219514952,2,1,2,0,0,1,2,2,2,0
-1.556671653,0,0.3963627222,0,1,0,0,1,1,1,1,2,1
1.6092547664,1,0.5010328694,1,0,0,1,1,2,1,1,1,1
-0.145177751,1,-0.367847247,2,2,0,1,2,0,0,1,1,1
-1.91774106,1,-1.951810948,1,2,2,1,2,2,0,2,1,1
0.3770219605,0,0.3765290185,1,1,2,2,0,2,2,1,1,0
-0.829192341,0,-0.737790778,0,2,2,1,2,1,1,2,1,1
1.0294439881,1,0.4261304147,2,2,1,0,2,1,2,1,1,2
0.1039066365,1,-0.519600137,2,1,2,2,2,1,2,1,0,2
1.7639043208,1,1.633159386,0,0,1,2,1,1,1,1,1,1
2.6462962754,0,0.9375966757,2,1,2,1,1,2,0,1,2,1
-0.89866947,0,-1.129628114,1,2,0,2,1,0,2,0,1,1
0.8106676539,1,0.6896820014,1,1,0,2,1,0,1,1,2,2
-0.572858359,1,0.132777683,0,1,2,1,1,1,1,0,1,0
2.0932405173,0,1.2645324063,2,1,0,1,1,1,1,2,1,0
0.3590268653,0,0.1630102826,1,0,2,1,1,0,1,1,2,1
3.1083185783,1,1.485022369,0,0,2,2,1,1,1,1,0,2
1.0863328757,1,0.7060250262,1,2,0,0,1,1,1,2,1,1
0.4163255938,0,-1.110835337,1,1,1,2,2,2,2,1,0,1
0.3615079471,0,-0.410521305,1,0,1,1,0,1,2,1,1,1
-1.428426578,0,0.1936789363,2,1,0,1,1,2,0,2,2,0
1.2415913164,0,0.5344326216,1,0,1,1,2,2,0,1,1,2
-1.180304023,0,2.2023360625,0,1,1,0,0,2,2,2,1,1
1.0285867044,1,-1.188396159,0,0,0,1,1,1,0,0,2,2
2.4366164781,1,0.6866918598,1,1,1,1,1,2,0,0,1,1
0.365864119,0,0.44478087,2,1,1,0,1,1,2,0,1,0
0.1201670093,0,-0.399383012,2,2,1,1,2,2,0,1,1,1
1.6126883684,1,0.1117601923,2,1,1,1,1,2,1,0,1,0
2.9085840758,0,1.8759879401,2,1,1,1,0,1,0,1,1,1
1.7501316907,0,0.5427048998,1,0,2,1,2,1,0,1,1,2
-1.311200268,1,-2.50775515,2,0,1,0,1,1,0,0,1,2
1.6683048496,0,-0.187490965,1,2,0,0,2,1,0,1,2,0
0.1308246332,0,-0.100783649,1,1,0,2,0,1,1,2,0,0
-1.17450182,0,-0.889148504,1,0,1,1,0,2,1,2,2,0
-0.932076716,1,-0.566827975,0,0,0,1,0,1,1,2,0,0
-2.030939381,0,-1.959554389,1,1,1,1,0,1,1,1,0,0
-0.572917179,1,0.2710011522,0,1,1,0,0,0,2,1,1,0
0.9089356065,0,-0.051255234,2,2,2,2,1,1,1,2,1,2
2.1899711052,0,0.8126233573,1,0,1,0,2,2,2,0,2,1
1.6770973501,0,2.3762662166,0,0,1,0,2,2,0,1,1,1
1.1597410928,0,-0.185256877,1,2,1,2,1,0,2,2,0,1
0.6319813386,1,0.22642704,1,2,1,2,1,0,1,1,2,1
1.3515410071,1,0.4341993609,2,1,0,0,1,1,2,1,1,1
0.229006644,0,-0.076061297,0,1,1,1,2,1,2,2,1,1
1.2582918583,1,2.2848744448,0,1,1,2,1,1,1,2,1,2
-1.326785638,0,-0.962228021,1,0,2,0,1,1,1,0,1,2
2.5902247279,0,0.6323833742,1,1,1,2,1,0,1,0,2,0
1.5388835568,1,0.6382455858,1,2,1,1,2,1,1,2,2,2
-0.645804051,0,0.7134238852,0,0,2,1,0,2,1,0,1,1
-0.374480318,0,0.5970990428,2,2,1,1,0,1,1,2,2,0
3.7383886627,0,1.3810625144,1,2,2,1,2,1,0,1,2,2
1.5684691082,1,0.7074951437,0,1,1,2,1,2,1,1,2,1
0.879070793,1,0.9180307998,2,1,1,1,2,2,1,1,1,2
-0.383569227,0,-1.28350963,1,2,2,1,0,0,1,2,0,1
-0.158631728,0,-1.10349883,1,0,0,0,1,2,1,1,2,0
0.1361850203,1,-0.617850585,1,2,1,1,1,1,2,1,2,2
0.1095592872,1,0.1705036945,1,2,2,2,1,1,1,2,1,2
1.7359022971,0,-0.15293272,1,1,1,1,1,0,0,1,1,1
0.1479128859,0,0.1484134579,1,0,1,1,0,2,0,0,2,2
-0.376867257,1,-0.64340545,1,1,1,2,0,1,0,1,0,2
2.8163910266,0,1.0655103152,1,1,1,2,2,1,1,0,2,1
1.944215851,1,0.9737014303,1,1,2,1,1,0,1,1,1,1
0.9377332303,1,0.3720827128,1,1,2,1,1,0,0,1,2,1
-2.440444516,0,-0.435096074,0,2,1,2,0,2,1,1,1,0
0.8121230475,0,-0.877964455,1,0,2,2,1,1,1,1,1,2
1.5343956062,0,-0.622795804,2,1,2,1,1,0,1,1,1,2
0.9764838022,1,1.1684033826,1,0,2,0,2,1,1,0,1,0
0.6354085136,0,-0.92723391,2,2,1,1,1,0,2,1,2,0
-0.274281893,1,-0.953839717,1,1,2,1,1,2,2,0,1,1
-0.102983321,0,0.3527468212,1,0,2,0,0,1,1,0,0,2
1.0197715079,1,1.3489249127,0,1,2,0,1,0,0,1,0,2
0.506282547,1,0.1571652646,1,1,2,2,1,2,0,0,1,0
6.7213536142,1,3.9371923147,0,0,2,2,2,1,0,1,1,2
1.0921681418,1,0.1156313279,1,0,1,0,1,1,0,2,1,1
2.3559595888,1,2.1365668454,2,0,1,1,2,0,2,1,2,0
1.5143692329,1,-0.263038732,0,0,1,0,2,1,2,1,1,1
1.8924181249,0,0.9265192367,2,1,1,0,1,1,2,2,0,1
-1.544118523,0,-0.918157474,1,1,0,1,1,2,0,0,2,0
-1.615988319,0,-0.304797725,1,1,0,0,0,0,1,1,2,2
1.3000904563,0,0.1441058538,0,0,1,1,2,1,1,0,1,0
-1.212161512,0,-0.538172099,1,1,2,2,1,0,0,0,2,2
1.3262645885,0,-0.92480019,1,1,0,0,1,1,0,1,2,2
-0.686061871,0,-0.875729802,0,0,2,0,1,1,1,1,2,0
3.2477303499,1,2.3621853539,1,0,1,2,0,0,1,2,1,2
-1.772150724,0,-1.762119154,1,2,0,0,0,0,1,2,1,2
1.2517256992,0,1.1537398173,2,0,1,1,1,0,1,0,1,2
2.2549942483,0,1.1875685451,2,1,2,0,2,0,0,0,1,0
0.2135799656,0,-0.565789294,2,1,1,1,1,2,2,1,0,2
0.1973849745,0,0.4826128752,1,1,1,2,1,1,1,0,1,2
-1.899211802,1,-1.125271646,1,1,1,1,1,1,1,1,1,2
1.3800993841,1,-0.334304964,1,0,2,1,1,1,1,0,1,1
1.3677749491,0,0.0650695251,1,2,1,1,0,1,1,0,1,1
2.4700668581,0,1.5682240079,0,0,0,0,2,2,0,0,1,1
1.0005170323,1,1.1655052122,0,1,0,2,0,1,1,1,1,2
-1.569973178,0,-0.952169899,2,1,2,2,2,0,0,0,1,0
-1.492000885,0,-0.758062386,0,0,0,1,1,2,2,2,0,1
-0.315904568,1,-2.53768129,0,1,0,0,1,1,2,1,1,1
0.446411424,1,1.2238828059,2,2,1,1,1,0,1,1,1,1
-1.370374477,0,0.1336062105,0,2,1,1,1,1,1,2,0,2
0.9573884287,0,0.9746408352,2,1,0,2,1,1,0,2,1,1
0.8506074681,1,0.5470799425,1,1,1,2,1,1,1,1,1,1
1.5243060202,0,0.604195748,2,2,1,1,1,1,1,1,1,1
0.5759726479,0,2.3501003175,1,1,1,0,1,0,1,1,1,1
1.5242648353,0,1.0637135692,2,0,1,1,0,2,1,0,1,1
-0.111098233,0,-1.293989005,1,1,0,2,1,0,0,1,1,2
-0.258707957,1,-1.488089142,1,1,0,2,1,2,1,0,0,2
2.592983077,1,-0.304015619,0,1,1,1,0,1,2,2,0,1
0.722335577,0,-1.388530593,2,1,1,2,2,0,1,2,1,1
-0.499297147,0,0.3650616529,1,2,1,1,1,2,1,0,2,2
0.169527381,0,1.0390454739,1,1,0,2,1,1,2,2,1,1
1.7024142739,0,0.229177009,2,1,1,1,0,2,1,1,2,1
-1.153986846,0,0.1931596131,1,0,2,1,1,2,0,0,0,2
0.1707297596,0,-0.708125059,1,2,2,1,1,2,1,0,2,1
-1.892765002,0,-0.214470161,0,0,0,2,0,0,0,2,1,0
1.2062571978,1,-0.242677162,1,0,0,1,1,1,2,2,1,1
-1.37390645,0,0.1379819509,1,0,1,1,0,1,0,2,0,2
-1.359615747,1,-0.7204067,1,1,1,1,2,1,2,1,1,1
0.4150693182,0,-0.021109584,1,1,1,0,1,0,0,2,0,1
3.1169939035,0,1.8555508067,0,1,2,1,2,1,0,0,0,2
1.0749322047,1,2.2035039175,2,2,2,1,1,0,1,1,1,1
1.8972334511,1,0.811876686,1,1,2,1,0,1,2,2,2,2
-1.000257196,0,0.0967648446,0,1,2,0,2,1,1,0,1,1
-3.232816446,0,-2.102006104,1,0,0,1,0,1,0,0,0,2
-0.942997741,0,-0.730703018,0,2,0,0,1,1,1,1,1,2
-1.171107232,0,0.612473961,1,0,1,2,0,1,1,0,1,0
-0.456336208,0,0.8452372007,1,1,1,2,1,1,2,1,1,1
1.6818261344,0,0.2514440055,1,1,1,1,1,2,2,1,0,0
0.5490227622,1,-0.165063588,1,2,2,1,2,1,0,0,2,2
1.8308150441,1,0.2402251846,0,1,0,1,1,1,1,1,2,2
0.7448309097,1,-0.613144949,2,0,2,1,1,1,0,1,1,0
0.1821737831,1,0.3565371257,1,2,1,0,1,1,1,2,0,0
3.0575400651,0,1.0478001817,2,1,1,2,0,2,1,2,1,1
0.4262110676,1,-0.727970237,0,0,1,1,2,1,1,1,1,1
-0.502021491,0,0.1346589823,2,1,1,2,0,1,0,2,2,2
1.5807746403,0,0.2037004453,2,1,1,0,2,1,2,0,0,1
-0.965310135,1,-1.026162469,1,0,0,2,1,1,1,1,2,2
2.4262774809,0,1.5043654766,1,1,0,0,1,2,1,0,1,1
0.8470738859,1,-1.130764874,1,0,1,0,0,2,1,0,1,1
1.4659987732,0,-0.973839431,2,2,2,1,0,0,1,0,1,1
-0.321825095,0,0.0347950441,0,2,1,1,0,1,1,1,2,2
1.2090749175,1,1.6780566553,1,0,2,1,1,1,0,1,1,2
0.6196770498,0,-0.640248005,1,0,0,0,0,1,0,1,1,1
-2.373694463,0,-0.891275522,0,0,0,0,1,1,0,0,1,1
0.4098173814,1,-1.364817994,0,2,0,1,0,2,1,1,0,1
-0.794296097,1,0.4214528719,1,1,1,0,2,2,2,1,2,2
1.6722324417,0,-0.049872632,1,2,1,1,2,0,2,0,1,1
2.4637392351,1,-0.227085697,0,0,0,2,1,2,0,2,1,1
2.0869934492,0,-0.090757621,2,0,1,1,1,1,1,2,2,0
2.342461955,0,-1.06382279,2,2,0,0,0,0,1,1,2,1
0.456722964,0,-0.258879007,0,1,1,0,0,1,1,0,1,1
-0.679923206,0,0.4339848959,0,1,2,0,2,0,1,1,1,0
2.6849877443,1,0.4650833289,1,1,1,1,1,2,1,2,0,1
0.0267347622,1,-0.609058701,0,2,0,1,1,1,1,2,1,1
1.3115588631,1,1.7143373826,1,0,2,1,1,1,1,0,0,0
-0.462961546,0,-2.210708476,0,1,0,0,0,2,0,1,1,2
-0.101804723,1,-0.648552019,2,2,1,2,1,1,1,1,0,1
0.6102192329,1,-0.29202823,0,2,0,2,1,2,2,1,0,2
-0.564652261,0,-0.203686747,1,1,2,0,2,2,2,0,1,1
2.4940123843,1,-0.880835745,1,2,2,1,1,2,1,1,1,1
0.0887208516,0,-0.843566551,2,0,1,1,0,2,1,1,0,1
-0.12561631,0,0.1395543954,0,1,1,1,0,0,1,2,0,1
-0.18937067,0,0.766320999,0,1,2,1,1,1,0,2,0,1
0.2917441085,1,1.3104311847,2,1,1,1,1,0,2,0,0,1
-1.243371157,0,0.2286594006,0,2,1,0,2,1,1,2,1,1
1.2589325635,0,1.7807903101,1,0,0,1,1,1,1,1,2,1
0.565814431,1,-0.388637322,2,2,0,1,1,1,2,1,1,1
0.4819357469,0,0.9225165476,2,1,0,1,1,1,1,1,1,2
1.2632420874,1,0.3747408156,1,0,0,0,0,0,1,2,1,1
0.817347013,1,-0.270963542,2,2,0,1,2,0,0,1,1,0
-0.971410504,0,-0.654974615,0,1,1,0,1,1,0,1,1,1
1.6309995148,1,0.2402404141,0,0,1,0,2,0,1,1,2,1
0.8241642263,0,1.628159151,0,2,1,1,1,1,1,1,1,1
1.5064110315,1,0.4701880691,0,1,2,0,2,1,2,1,1,1
0.7498685348,1,-0.866319328,0,1,2,0,0,0,1,1,1,1
-2.041238592,0,-2.071608445,1,1,1,1,1,0,2,2,0,1
2.1081698538,1,1.3288488463,0,1,0,2,0,2,2,1,1,0
0.1652496096,1,-0.125742788,1,0,0,2,1,1,2,2,2,0
2.4194993864,1,1.000800037,2,1,1,1,1,1,2,1,1,2
1.9903689439,1,0.6603319643,0,1,1,0,1,1,0,2,1,1
2.8208617408,0,0.285286693,0,1,2,1,1,0,0,1,2,1
-0.800837079,1,-0.527350232,1,1,1,1,1,0,1,0,2,2
2.2290263392,0,-0.365823067,0,1,1,1,0,0,1,0,2,2
3.3315388911,0,2.322204333,0,1,2,2,1,1,1,0,1,1
-2.036106458,1,-1.049210762,1,0,0,2,1,0,1,1,2,1
0.6239080862,0,0.022234705,1,0,1,1,0,2,1,0,1,0
-1.177328485,1,-0.194867124,0,0,2,0,1,1,1,2,2,1
1.5805298743,0,0.7712466766,1,1,1,2,0,0,1,1,2,2
0.4112526368,1,0.2367164268,2,1,1,1,2,2,0,2,1,1
-0.642741096,1,-2.270460339,1,0,2,0,0,1,1,1,1,2
1.4742859959,0,0.8654750219,2,1,1,0,0,0,1,1,2,1
1.2748103843,0,0.1325336805,2,0,1,1,1,0,2,2,1,2
-1.600530384,1,0.7676947728,2,0,1,0,0,1,2,1,1,1
-2.124524022,0,-2.36605441,0,2,2,2,0,1,1,2,2,0
-0.519192732,1,-0.49658232,2,2,1,0,2,1,2,1,1,0
1.9540291615,1,1.524327014,2,1,0,1,1,2,1,1,1,1
0.8704150563,1,-0.286566484,1,2,0,2,1,1,1,1,1,1
-0.804718984,1,-0.164760038,1,0,0,1,0,0,2,0,2,1
2.7708558715,0,0.3804371872,0,1,1,1,1,2,1,1,0,1
1.8171690664,0,-0.407027257,2,1,1,1,2,1,2,1,0,2
1.4351892244,1,-0.011621819,1,0,2,1,2,0,1,1,1,0
0.0894606417,0,-0.297155386,1,2,1,1,1,1,0,0,2,1
0.244373042,0,-1.561403908,2,1,0,1,1,1,1,2,2,1
1.8780509359,1,-0.267721417,1,1,2,2,1,1,1,0,2,1
-1.512050299,0,-2.410419473,1,2,2,1,2,2,1,1,1,0
-2.06309041,1,-1.745877994,1,1,0,1,2,1,1,2,0,1
0.8373669668,0,-0.075970724,1,0,2,2,1,1,1,0,2,1
1.0426044199,0,-2.012041301,0,1,2,0,0,0,1,2,2,2
-0.246825517,0,0.1772337236,1,2,0,2,1,1,0,1,2,0
3.2732468194,1,1.0260970177,1,1,1,1,2,1,1,2,2,0
1.0971066548,1,-0.584924644,2,0,0,1,1,1,1,1,2,1
0.8861179837,0,-0.182069814,1,1,2,0,1,1,1,0,2,0
1.7678595391,0,1.7386906569,1,1,1,1,1,2,0,1,2,1
-1.391881673,1,-1.21503279,1,2,1,0,2,1,2,1,2,2
0.3204459325,0,-2.207731256,1,1,2,2,1,2,2,1,2,1
-0.881886608,1,-1.202501083,0,2,1,0,1,1,0,0,1,1
0.097472925,0,1.8389537333,1,2,1,0,1,1,2,0,1,0
0.3825325541,0,0.1423893057,1,0,2,0,1,1,1,1,1,1
-0.277385374,0,-0.420721198,1,2,0,0,1,0,2,0,1,1
-0.022752548,1,0.0757925347,1,1,0,0,1,1,1,0,0,0
0.9198038337,1,-0.462987906,1,1,1,1,0,1,2,1,0,1
-0.413394379,1,0.1311864496,1,2,2,1,0,2,1,1,1,0
1.4705355592,0,1.4434842466,2,1,1,1,0,2,2,2,2,1
-1.421644618,0,-0.633615037,1,1,0,1,1,1,2,1,1,0
1.7411816313,0,0.5995029775,0,1,0,1,2,2,1,0,0,1
-3.094509955,1,-1.781854795,2,2,1,2,2,1,1,2,0,0
0.7578932171,0,1.5683865575,1,2,1,0,1,2,1,1,2,0
0.5050560411,1,-0.155211307,1,2,2,1,1,2,1,0,2,1
0.0491923671,0,0.045521435,1,1,1,0,0,1,0,2,1,2
-0.198594084,1,0.7159008074,1,2,2,0,0,2,1,0,2,2
0.2272634143,0,-0.67517261,1,1,1,2,2,0,2,1,0,1
0.6002388027,0,-0.428903842,2,1,0,1,1,0,2,1,1,2
0.5229421841,1,0.1112006219,2,2,1,2,2,1,1,1,1,1
0.9746980057,1,0.104842534,1,1,2,2,0,1,2,2,1,2
-0.525766773,0,-0.909638383,1,0,1,1,2,1,2,0,1,1
1.599659049,0,0.0584037435,1,1,2,0,1,0,1,0,1,1
-1.773556133,0,-0.381131925,0,2,2,2,1,1,1,2,1,0
2.2188919455,1,1.4058185803,2,2,1,2,0,2,1,1,2,0
-0.865712349,0,-0.414036089,0,0,0,2,1,1,2,0,1,1
-1.909611379,0,-1.608353687,1,0,1,1,1,1,1,1,2,1
1.0495248765,1,0.7714709059,1,0,1,1,1,1,1,1,1,0
0.4740528008,0,-0.670590529,0,0,0,0,1,1,2,1,1,1
0.688971779,0,-0.476640926,2,1,0,1,2,0,2,0,1,2
1.2754879071,1,-0.340285831,1,0,1,1,2,2,2,1,1,2
0.3251731998,1,0.6043038337,2,2,1,2,0,2,1,2,2,1
-0.933165884,0,-0.565191045,2,1,1,2,0,1,1,1,2,1
